day,newdata
20,may
30,may
11,aug
25,aug
11,aug
6,may
30,jan
17,nov
19,nov
23,may
7,may
7,may
17,apr
29,aug
18,may
3,feb
9,may
7,aug
16,apr
17,feb
4,feb
24,jul
12,aug
25,jun
28,jul
12,jun
8,aug
12,may
9,jun
4,may
27,may
18,nov
17,apr
18,nov
14,may
2,apr
28,may
21,nov
20,aug
9,jul
8,may
15,jul
20,jun
17,nov
13,aug
6,jun
23,may
20,apr
28,aug
12,aug
21,aug
18,aug
9,jun
14,may
12,aug
21,nov
14,jul
29,may
2,feb
13,aug
17,nov
29,jan
5,may
8,may
12,may
16,jun
23,may
7,may
16,apr
8,may
19,aug
4,feb
19,may
10,aug
8,aug
18,may
12,may
30,jul
29,jul
24,jul
17,jul
20,jun
22,jul
7,apr
6,may
11,may
9,jul
29,jul
28,jul
12,mar
12,aug
7,may
18,nov
8,may
17,jun
4,feb
16,jun
25,jul
18,jun
23,jul
25,aug
20,may
4,may
11,may
6,may
31,jul
4,jun
19,apr
7,jul
28,aug
8,jul
30,may
2,feb
8,may
18,jun
12,may
14,may
29,apr
14,may
9,feb
18,jun
20,apr
5,may
23,may
20,jun
29,may
5,jun
29,jan
12,may
14,may
19,aug
18,may
8,may
28,may
14,may
15,may
30,jul
16,apr
3,feb
3,feb
14,jul
16,may
11,aug
29,may
11,jul
8,may
8,aug
17,nov
18,aug
19,may
17,jun
5,feb
20,nov
6,may
13,aug
18,nov
18,jul
14,jul
28,jul
5,jun
11,oct
4,jul
25,may
23,may
30,jan
9,may
5,may
4,may
13,may
30,nov
8,may
26,feb
9,may
17,apr
11,may
2,feb
20,nov
31,jul
27,jun
19,aug
21,may
17,apr
17,nov
21,may
28,may
26,jan
30,jul
19,nov
23,may
25,may
21,nov
17,nov
6,may
13,may
12,jun
20,jun
5,jun
9,jul
16,may
26,may
13,sep
14,aug
14,may
2,jun
21,nov
6,may
5,may
5,feb
20,jun
16,apr
7,may
23,may
17,jul
11,may
12,may
26,aug
6,may
14,apr
15,apr
17,nov
12,nov
19,nov
20,nov
13,may
15,jul
19,aug
5,may
22,jul
19,nov
9,feb
20,nov
31,jul
6,jun
17,apr
12,may
20,apr
17,apr
15,jul
28,jul
29,jan
21,may
6,may
6,may
27,aug
30,jul
14,oct
26,may
15,jul
16,may
5,may
16,jun
12,nov
12,may
30,may
17,jun
28,aug
8,aug
3,jul
18,aug
4,feb
14,aug
13,aug
16,apr
25,nov
21,aug
11,jul
26,may
13,may
2,feb
18,nov
30,may
7,jul
7,may
7,jul
15,apr
22,aug
31,jul
18,nov
6,jun
8,may
15,may
25,jul
17,nov
2,feb
20,oct
14,jul
16,may
17,jun
7,aug
20,nov
18,nov
4,jun
13,may
31,jul
9,feb
18,may
15,may
20,jun
25,jul
5,aug
12,aug
21,may
24,aug
20,jun
28,jan
7,may
20,jun
18,may
8,aug
2,jun
20,aug
20,nov
6,feb
6,feb
25,aug
19,may
26,aug
28,aug
6,aug
17,apr
17,nov
18,nov
18,nov
17,nov
22,aug
21,nov
15,may
9,jun
7,oct
14,may
28,may
26,aug
16,apr
13,may
19,nov
17,apr
17,nov
15,may
23,may
20,apr
30,may
18,may
20,nov
20,apr
25,aug
26,may
17,apr
18,nov
20,may
21,jul
5,feb
11,may
17,nov
5,may
16,jun
5,feb
18,jun
26,aug
18,nov
21,nov
22,aug
7,jul
25,aug
13,aug
12,jun
22,aug
6,jun
20,jun
18,jul
11,may
26,aug
17,nov
14,may
4,jul
30,may
17,apr
29,may
17,apr
12,may
4,feb
13,may
2,jul
21,nov
15,may
5,jun
7,may
27,may
14,jul
29,may
29,jul
16,sep
30,jan
17,apr
16,may
27,aug
13,aug
4,jun
16,jun
18,nov
17,nov
18,jun
20,jun
5,jun
6,may
22,jul
19,may
29,jan
7,jul
27,may
7,may
5,may
7,aug
6,aug
13,may
22,jul
9,may
3,jun
4,feb
20,nov
6,feb
30,may
29,may
22,aug
30,jan
7,may
17,nov
19,nov
12,aug
12,may
6,may
27,may
7,aug
13,may
9,jun
9,jun
18,jun
2,jun
11,jul
19,nov
11,aug
20,nov
20,apr
16,aug
17,apr
7,jul
16,jun
18,jul
29,may
17,jul
14,jul
28,may
2,nov
16,apr
3,feb
9,feb
16,jul
29,jan
8,may
28,jan
14,may
9,apr
4,jun
30,jul
5,feb
8,may
9,jun
29,jan
17,jul
21,nov
28,jan
30,jan
20,may
3,jun
24,sep
30,jul
12,jun
27,may
21,nov
26,aug
30,jul
5,feb
26,aug
13,apr
23,jul
20,apr
13,aug
15,jul
13,aug
23,may
7,jul
20,jun
9,jun
5,aug
29,jul
28,may
27,may
6,may
24,dec
15,apr
23,jul
17,jun
17,apr
6,aug
14,apr
7,apr
21,nov
12,jan
4,feb
14,may
27,jun
7,aug
8,jul
29,jan
13,may
7,jul
26,may
28,jul
23,may
6,aug
16,jun
15,may
8,may
20,nov
14,may
12,may
23,may
6,may
20,nov
29,aug
21,nov
18,jun
8,may
29,oct
15,may
3,jul
2,feb
30,may
15,jul
29,jan
15,jul
27,may
17,apr
7,aug
30,apr
21,nov
11,aug
23,may
29,jan
13,may
11,may
11,aug
9,jul
12,aug
6,may
30,may
14,apr
13,may
24,jul
11,jun
10,jul
25,jul
18,jun
18,nov
29,jul
12,apr
5,jun
29,may
11,may
5,feb
31,jul
3,jun
28,aug
8,may
11,jun
5,jun
7,may
18,nov
8,aug
2,jun
14,jul
29,jul
11,may
18,jul
2,feb
16,jul
27,may
28,jan
21,nov
17,apr
28,may
8,may
8,jul
28,jul
28,jul
14,jul
7,aug
2,feb
26,aug
16,jun
18,may
17,nov
7,aug
18,jul
28,jan
6,jun
20,apr
15,may
4,jun
13,may
21,nov
4,feb
12,may
29,may
9,may
27,aug
20,nov
21,nov
21,nov
18,feb
9,jun
14,jul
27,may
15,apr
19,aug
25,jul
3,feb
16,may
19,nov
20,aug
23,jul
16,jun
6,may
20,aug
15,jun
18,jul
19,jun
30,may
13,nov
16,may
26,jun
22,aug
12,may
29,jan
7,apr
19,may
14,may
29,jan
20,nov
14,aug
2,feb
9,may
23,may
28,jul
26,may
28,jul
24,jul
6,may
22,may
11,jun
9,sep
21,may
6,aug
12,jun
5,may
7,jul
11,may
2,mar
6,aug
17,nov
9,nov
26,may
18,jun
5,may
6,apr
11,may
15,may
1,jun
31,jul
4,feb
25,jul
28,aug
4,aug
13,may
19,may
16,sep
14,aug
24,jul
13,may
13,may
9,feb
3,jun
5,may
17,nov
15,may
7,may
28,jul
2,feb
15,jul
20,aug
29,apr
17,nov
21,jul
29,may
20,may
1,sep
10,aug
21,nov
7,may
20,nov
23,may
17,nov
28,jan
14,may
20,may
8,apr
11,jun
28,jul
4,jun
6,feb
7,apr
9,may
30,jul
18,aug
14,aug
22,aug
18,nov
21,jul
3,feb
20,jun
30,jun
30,jan
28,aug
28,may
23,jul
5,aug
5,nov
7,may
11,jun
21,nov
13,may
16,jul
21,aug
26,aug
8,may
17,jun
7,may
20,nov
29,jul
26,may
31,jul
7,oct
2,jun
20,nov
12,aug
21,dec
2,apr
5,may
28,may
19,nov
4,feb
15,may
21,jul
29,jan
6,feb
29,aug
12,may
30,apr
14,jul
15,may
3,jun
10,jul
9,jul
28,may
5,aug
31,jul
10,aug
18,may
11,aug
18,jul
3,apr
5,jun
5,jun
14,aug
23,may
6,may
17,nov
17,apr
26,aug
19,may
20,jun
20,jun
13,apr
15,may
26,may
13,may
20,jun
3,feb
21,sep
14,jul
17,apr
28,may
20,aug
14,jul
18,may
6,aug
30,may
24,jul
8,aug
21,aug
26,may
14,jul
13,may
29,aug
9,may
14,may
6,may
16,may
18,nov
15,may
16,may
13,may
9,apr
30,may
29,jan
7,may
18,nov
12,may
5,feb
5,feb
18,nov
26,may
4,jun
4,jun
24,jun
16,may
8,jul
27,may
4,jul
8,sep
5,jun
5,may
29,aug
23,may
19,nov
29,jan
29,jul
5,may
13,may
6,feb
30,jan
5,mar
6,feb
11,jun
25,jul
7,may
9,may
15,may
30,may
2,jun
16,jun
29,oct
18,nov
5,may
7,may
4,feb
6,jun
24,aug
22,jul
28,jan
4,jun
22,jul
29,may
3,jun
29,apr
10,jul
11,aug
25,jul
16,jul
12,jun
14,apr
30,jan
29,jan
21,nov
12,may
5,jun
20,jun
5,jun
12,may
14,apr
26,may
15,may
23,jul
21,nov
26,may
9,jun
31,jul
21,may
5,feb
14,may
21,jul
28,jul
5,aug
30,jan
8,aug
8,may
11,aug
14,may
19,nov
21,nov
8,aug
8,may
8,may
8,jul
9,may
7,may
8,may
18,aug
11,may
20,aug
14,jul
9,feb
18,nov
15,may
16,may
30,jan
5,aug
15,may
14,may
16,jun
17,jul
21,nov
7,aug
21,nov
13,may
8,jul
19,nov
23,may
27,jun
5,may
28,may
20,jun
13,apr
20,jun
29,jul
23,may
28,jan
26,aug
18,may
14,may
13,may
30,apr
13,sep
9,jun
9,jul
27,may
26,may
2,feb
21,nov
21,nov
30,apr
5,may
11,aug
25,nov
6,may
13,aug
30,jul
29,jan
28,jul
29,aug
11,aug
28,aug
22,aug
6,feb
13,oct
12,may
6,jun
13,may
18,may
18,jun
3,feb
31,jul
25,aug
13,may
5,may
4,jul
21,jul
13,may
18,nov
23,may
17,apr
30,apr
3,sep
29,may
31,jul
3,jun
9,may
17,jul
14,may
26,may
6,jun
11,aug
10,jul
2,feb
19,jun
20,jun
6,feb
13,aug
18,may
18,may
5,mar
13,may
12,aug
19,jun
28,jan
18,nov
14,aug
18,jul
20,jun
18,nov
4,feb
25,jul
16,may
21,nov
5,aug
16,mar
19,aug
19,oct
27,may
15,jun
29,jul
8,aug
30,may
6,aug
7,may
6,feb
17,nov
26,may
11,may
6,jun
16,jul
20,nov
2,feb
29,jul
28,aug
21,nov
19,nov
4,aug
11,may
23,jul
18,aug
21,aug
20,may
5,may
28,may
7,jul
3,feb
27,may
8,may
12,aug
2,feb
28,may
23,jul
8,jun
20,apr
13,may
16,may
20,apr
13,may
20,jun
20,jun
19,nov
20,nov
13,aug
17,jul
25,jul
15,jul
6,jun
14,may
18,jul
23,may
18,nov
23,may
4,jun
29,jan
5,may
13,may
28,may
8,may
29,jan
12,may
25,jul
4,jul
19,nov
30,jan
14,jul
14,may
28,jul
28,aug
27,jun
8,jul
14,may
16,oct
23,may
20,jun
5,aug
26,may
9,jul
17,apr
17,jun
11,jul
19,nov
16,jul
9,jul
8,may
9,jul
19,nov
20,apr
13,may
5,may
4,aug
16,sep
11,jul
11,jul
11,may
3,feb
15,may
21,may
16,may
26,may
25,jul
2,apr
5,may
1,sep
8,jul
7,jul
2,apr
18,aug
19,jun
2,jun
31,jul
3,jun
14,oct
30,may
23,apr
16,may
15,may
11,jul
9,jul
4,may
28,aug
18,may
20,apr
19,jun
7,may
20,nov
7,may
15,jul
23,apr
13,may
20,nov
18,nov
12,may
18,oct
21,may
11,aug
18,may
8,may
15,may
13,may
15,jun
8,may
13,may
23,jul
30,may
29,jan
8,may
14,aug
27,aug
18,jun
10,oct
3,feb
22,aug
20,nov
23,jul
17,jun
17,jul
12,jun
25,jul
6,jun
26,jan
15,may
10,jul
21,aug
17,jun
10,jul
31,jul
6,sep
23,may
8,jul
6,aug
30,jan
20,aug
18,aug
5,may
16,jun
28,jan
15,may
21,jul
27,aug
7,may
14,aug
9,jun
3,jun
18,aug
28,jul
20,nov
11,jun
28,may
27,aug
9,may
23,may
16,may
25,jul
6,may
29,jan
11,jul
25,aug
7,may
22,may
4,feb
17,mar
5,may
9,jun
20,aug
13,may
29,aug
18,may
12,may
6,aug
20,apr
29,may
16,may
3,feb
12,aug
15,may
26,may
8,aug
18,may
20,apr
16,jun
4,feb
5,may
19,nov
28,aug
8,apr
13,may
20,aug
18,may
15,may
29,jan
8,may
26,may
21,nov
5,jun
15,jul
5,may
9,may
14,aug
3,feb
20,apr
29,jan
29,jul
29,jul
20,apr
30,jul
28,jan
14,may
29,aug
21,nov
26,may
28,jul
31,jul
18,nov
6,jun
5,may
15,may
28,aug
4,aug
5,jun
26,jun
23,jul
26,aug
5,jun
15,apr
29,aug
27,may
11,jul
4,may
15,may
21,may
16,may
19,may
28,jan
4,jun
21,nov
8,apr
11,jul
9,sep
19,nov
20,nov
3,jun
31,mar
8,may
20,nov
16,may
8,jul
19,nov
6,may
14,may
8,may
26,may
9,jun
15,may
9,jul
13,apr
23,jul
14,may
18,may
7,may
3,feb
21,nov
30,jul
7,may
19,nov
6,may
18,may
4,may
9,jul
7,may
9,jul
7,may
28,may
8,jul
26,aug
16,apr
14,aug
13,aug
26,oct
30,apr
20,jun
30,jun
18,aug
17,apr
21,may
29,jul
26,may
12,aug
13,may
21,jul
5,may
24,jul
18,feb
31,jul
20,jun
20,oct
17,nov
24,jul
1,oct
19,nov
18,jul
7,aug
2,feb
16,jun
4,aug
12,may
28,oct
5,feb
12,may
16,jul
3,feb
12,may
6,feb
14,may
21,nov
7,jul
12,may
20,apr
26,sep
14,may
19,aug
30,apr
18,nov
25,jul
18,nov
6,aug
20,jun
7,jul
18,jun
9,sep
20,jun
22,may
19,nov
12,jun
24,jul
11,feb
28,aug
17,jul
26,may
17,nov
17,apr
15,apr
19,nov
15,may
22,jul
30,may
3,apr
18,aug
27,oct
8,may
11,aug
27,may
27,aug
3,feb
9,jun
12,aug
27,aug
28,jan
23,may
18,aug
20,may
9,may
18,nov
29,jul
8,may
28,aug
7,may
15,may
8,jul
19,aug
5,may
8,aug
20,nov
27,aug
8,aug
13,aug
12,may
7,may
9,may
18,nov
14,jul
5,jun
4,nov
16,jun
30,may
18,may
21,jul
7,may
5,may
17,apr
3,feb
6,may
20,may
23,may
5,may
14,may
6,may
5,may
5,may
5,may
7,aug
6,jun
27,may
18,nov
30,apr
18,aug
18,aug
16,jul
23,jul
26,may
20,aug
14,may
25,aug
30,may
5,feb
20,jun
20,nov
11,may
29,jan
9,jul
18,nov
24,jul
4,feb
15,may
17,nov
6,aug
28,aug
28,aug
29,jul
2,aug
19,jun
9,may
6,may
25,jul
15,jun
20,apr
13,aug
19,nov
17,jun
11,aug
23,jul
25,may
3,feb
20,may
6,may
8,aug
1,jul
5,may
22,may
21,nov
29,aug
20,jun
15,may
26,may
18,may
24,jul
23,jun
30,jul
15,may
8,jul
12,may
5,may
12,jun
1,oct
9,jun
12,may
18,nov
19,nov
18,nov
5,may
29,aug
20,aug
5,feb
19,nov
18,nov
22,jul
21,aug
23,jul
22,jul
18,aug
19,may
18,mar
23,jul
13,aug
21,jul
10,jul
6,may
4,jun
5,feb
30,jul
21,may
15,jul
24,jul
8,feb
23,may
11,may
5,may
28,may
7,may
4,jul
25,aug
15,may
14,may
20,aug
12,may
8,apr
13,may
28,aug
24,jul
8,may
14,oct
13,may
12,feb
22,jul
23,may
30,jul
6,aug
17,apr
4,jun
27,may
17,apr
6,may
14,may
8,may
29,aug
14,jul
20,jun
23,may
28,jan
6,may
7,may
30,apr
12,may
21,oct
27,aug
28,jul
28,aug
16,jul
4,jun
27,oct
7,may
30,jul
3,apr
4,jun
14,apr
8,may
6,may
17,apr
5,jun
9,may
7,may
31,jul
9,jun
14,may
4,jul
20,jun
6,may
29,jun
4,mar
26,may
12,aug
26,may
28,aug
30,apr
16,jun
18,nov
25,jul
16,jul
7,aug
7,apr
30,may
17,apr
5,feb
11,may
7,may
3,feb
14,may
8,may
16,may
19,aug
15,may
31,jul
27,may
17,apr
7,jul
25,may
20,nov
31,jul
30,apr
9,jul
5,may
5,feb
15,apr
22,aug
15,may
13,may
22,jul
5,may
22,aug
12,aug
11,may
20,aug
12,jun
14,may
3,nov
18,jul
17,jun
27,may
30,apr
9,jul
26,aug
23,mar
14,may
29,aug
11,may
2,jun
25,jul
24,jul
19,nov
29,jan
25,aug
29,jul
20,jun
29,jul
14,may
2,jun
30,jan
11,aug
16,jul
23,jul
5,feb
11,aug
26,may
15,may
28,aug
14,apr
18,may
14,may
7,jul
14,jul
17,jul
20,may
13,may
12,aug
21,jul
8,may
28,aug
15,may
27,aug
7,may
3,feb
13,may
21,jul
30,jul
2,jun
14,jul
7,jul
4,may
25,aug
30,jun
6,may
27,aug
19,nov
29,jan
23,may
19,nov
13,may
14,may
29,may
4,aug
7,may
21,nov
28,jan
5,may
15,may
31,jul
4,aug
25,jul
18,jun
4,jun
21,may
29,may
17,jun
6,feb
8,jul
15,apr
28,jun
4,feb
29,jan
3,jul
30,apr
16,jun
13,aug
14,apr
1,oct
6,jun
19,nov
19,oct
8,apr
9,jun
12,may
11,nov
5,jun
20,nov
19,nov
9,dec
5,feb
6,feb
17,apr
20,nov
6,aug
17,apr
15,jul
20,nov
9,jun
9,may
27,may
20,jun
3,jul
29,jul
30,jan
12,may
31,jul
4,feb
16,jul
20,nov
20,apr
20,jun
12,may
14,aug
13,may
25,jul
18,jun
9,jun
5,may
5,jun
20,may
8,may
10,jul
18,jul
22,aug
20,aug
18,may
4,may
4,feb
11,jun
4,jul
19,jun
17,apr
17,nov
30,may
28,may
8,jul
8,apr
16,may
14,may
28,may
19,may
19,nov
29,jul
9,feb
4,jun
25,aug
9,jun
19,may
3,feb
21,may
20,jun
11,jun
16,may
11,may
18,may
2,jun
19,jun
14,jul
5,jun
6,may
25,jul
19,aug
24,jul
6,jun
20,nov
3,jun
12,may
30,jan
21,nov
5,feb
26,may
12,jun
6,feb
3,jun
12,jun
31,jul
11,may
16,jul
22,jul
23,may
29,may
16,jun
2,feb
20,jun
8,may
6,jun
18,may
30,jan
20,apr
6,feb
3,feb
19,may
20,apr
24,jul
20,apr
14,aug
3,jun
5,feb
7,may
9,feb
18,aug
7,jul
31,jul
12,aug
20,jun
16,may
8,aug
27,aug
9,may
6,may
14,may
5,feb
11,aug
18,may
12,may
28,jan
12,aug
19,nov
28,may
28,may
28,jul
17,apr
16,apr
21,jul
4,feb
23,may
30,jul
20,may
18,may
27,may
19,aug
6,aug
30,jul
13,aug
15,may
8,may
11,may
28,aug
11,mar
13,may
13,aug
4,jun
13,aug
20,nov
9,jun
6,may
14,jul
5,jun
29,aug
17,apr
25,jul
29,aug
28,jul
21,nov
20,apr
18,aug
8,aug
21,may
5,apr
19,may
17,nov
19,nov
12,jun
3,mar
29,jan
5,may
17,apr
5,aug
4,jun
20,nov
31,jul
20,jun
11,may
25,aug
5,may
18,nov
29,may
20,nov
3,jun
31,jul
8,may
8,may
19,jun
16,apr
20,jun
12,apr
20,jun
19,may
6,may
11,aug
30,apr
5,jun
12,aug
12,may
28,jul
28,aug
12,may
27,aug
20,aug
8,nov
12,jun
4,feb
12,may
5,jun
14,may
11,may
7,may
6,may
17,nov
9,jun
7,aug
31,jul
3,jul
20,jun
25,aug
9,jul
18,aug
6,may
12,may
25,aug
26,may
16,jun
12,jul
20,apr
12,may
28,aug
9,jun
18,nov
29,aug
15,jul
12,may
30,jan
21,may
29,aug
20,jun
19,may
13,may
30,jul
18,may
17,apr
26,feb
12,aug
27,may
23,may
25,jan
6,may
23,may
20,aug
5,feb
29,jul
16,jun
20,may
18,jun
17,nov
20,may
6,may
10,aug
2,feb
7,jul
19,may
7,aug
6,may
21,aug
4,jul
28,jan
6,apr
27,aug
29,may
26,may
7,may
20,may
30,may
22,jul
20,may
20,jul
17,apr
8,apr
20,nov
23,may
30,jul
7,may
5,may
9,jun
16,oct
18,mar
21,aug
18,may
30,may
31,jul
24,sep
12,aug
16,jul
12,may
18,nov
5,may
28,may
22,aug
7,oct
4,jun
3,jun
10,jul
7,may
29,may
9,may
31,jul
6,jun
19,may
13,oct
17,apr
14,may
19,jun
11,jun
14,aug
24,jul
8,may
13,may
12,jun
18,may
18,aug
15,may
2,jun
29,aug
30,jul
11,may
21,jul
17,nov
29,jan
17,nov
29,may
25,jul
19,aug
13,may
9,may
20,may
18,jul
18,may
5,may
7,may
11,aug
29,aug
9,may
4,sep
31,jul
7,jul
20,aug
20,nov
29,jul
19,nov
20,aug
17,nov
31,jul
7,aug
2,feb
26,may
5,jun
6,aug
20,aug
6,may
24,jul
5,feb
16,nov
5,may
31,jul
5,jun
20,jun
31,jul
5,aug
16,jun
15,jul
18,jun
4,may
7,may
16,jun
2,mar
28,aug
15,jul
20,jun
17,apr
5,jun
12,aug
7,may
6,may
15,apr
4,feb
6,may
7,may
19,nov
18,jun
18,nov
28,jan
29,may
16,apr
28,jan
17,nov
11,jun
14,may
18,jun
2,feb
21,jul
5,may
29,aug
19,nov
8,may
14,aug
29,may
8,may
28,jul
20,apr
20,apr
5,may
5,may
28,jul
17,jul
25,aug
11,may
21,jul
1,jun
28,jan
23,may
26,aug
21,nov
20,may
8,aug
22,aug
7,may
8,may
15,may
7,jul
13,may
18,nov
6,may
29,may
23,may
15,apr
24,jul
15,may
16,apr
15,apr
27,may
21,oct
3,sep
4,feb
14,aug
2,feb
19,nov
9,apr
15,jul
30,jul
18,may
19,aug
20,may
19,aug
12,may
20,jun
31,jul
21,jul
23,may
10,jul
15,jul
14,apr
19,nov
22,aug
28,aug
20,nov
20,apr
19,nov
28,jul
13,may
21,may
3,jun
7,may
15,jul
15,may
9,may
15,may
8,may
18,aug
4,feb
17,aug
20,aug
29,jul
22,aug
8,may
8,jul
15,jul
14,may
21,may
28,may
30,may
8,aug
9,apr
6,may
3,feb
30,jul
27,may
27,may
16,jul
23,may
19,nov
15,may
19,jun
28,jul
29,may
20,may
28,may
9,apr
9,nov
29,aug
20,jun
5,feb
5,jun
27,may
22,aug
29,may
3,feb
21,nov
29,aug
27,may
29,jul
30,jul
17,jun
16,jul
5,apr
20,apr
28,jan
20,nov
7,jul
4,may
18,jun
23,may
30,jul
18,jun
28,may
11,jul
6,may
12,aug
27,aug
13,may
27,may
18,nov
7,may
21,aug
25,aug
19,aug
4,feb
13,aug
28,may
29,jul
18,nov
16,jun
11,may
12,jun
31,jul
31,jul
26,aug
8,jul
12,may
29,jul
29,jan
14,aug
11,may
24,jul
4,feb
20,nov
5,may
13,oct
20,may
3,jun
11,aug
22,aug
14,sep
26,may
20,nov
26,oct
20,nov
1,feb
8,may
6,feb
14,may
17,apr
28,may
9,feb
3,jun
22,jul
5,may
18,jun
22,jul
17,jul
30,jan
7,may
11,may
12,may
9,jul
21,nov
17,jul
7,may
26,may
14,may
19,may
15,may
28,may
20,nov
11,jul
9,may
20,may
20,jun
21,nov
25,aug
6,aug
20,nov
16,jun
26,jan
28,jan
18,aug
4,feb
4,jun
12,may
29,aug
20,jun
12,may
14,may
29,aug
29,may
6,feb
13,may
14,may
4,feb
31,jul
23,jul
19,nov
16,apr
3,jun
8,aug
21,may
14,may
20,aug
22,aug
17,nov
15,may
24,jul
18,oct
4,jun
21,nov
19,jun
30,may
18,may
11,may
29,jan
5,jun
3,jun
17,apr
1,jul
19,nov
14,may
8,may
9,may
4,aug
7,may
19,aug
7,may
19,nov
19,may
14,may
29,jul
14,may
20,nov
9,dec
25,aug
10,jul
9,feb
21,oct
2,feb
11,jun
5,may
19,aug
21,nov
22,jun
19,aug
26,aug
21,nov
21,nov
30,jul
28,may
4,aug
15,may
23,jul
4,jul
13,aug
29,jan
12,may
17,apr
20,apr
26,may
12,may
14,may
13,may
26,may
26,may
16,may
19,aug
9,jul
2,sep
21,nov
20,jun
11,jun
3,jun
18,may
18,may
6,aug
27,aug
20,jun
4,jun
4,may
2,nov
4,jun
19,may
30,jun
15,may
12,may
29,jan
1,oct
12,may
19,nov
26,mar
27,may
4,feb
3,feb
30,jan
28,jan
21,may
2,feb
21,may
18,jun
21,nov
7,aug
18,nov
3,feb
30,may
14,aug
27,may
12,may
28,aug
13,jan
8,may
21,jul
20,may
29,jul
17,apr
12,jul
3,feb
29,jan
18,aug
1,apr
19,jun
17,jun
31,jul
31,jul
18,may
13,may
27,may
16,apr
28,aug
6,apr
12,may
19,nov
28,may
5,aug
4,feb
20,jun
7,may
6,may
4,may
18,nov
14,oct
20,may
11,may
12,aug
8,jul
30,jul
15,apr
12,jun
13,may
6,may
28,jul
13,may
12,aug
14,may
14,may
14,may
17,jul
24,jul
15,dec
30,jul
19,nov
29,jul
30,jan
15,may
11,oct
14,may
21,jul
13,aug
19,jun
30,jan
8,may
29,jul
30,apr
20,nov
21,nov
7,may
16,may
20,aug
13,may
29,may
21,aug
18,aug
13,may
29,jan
9,jul
21,aug
15,jul
19,nov
17,nov
12,may
26,may
6,jun
4,jun
31,jul
19,nov
4,feb
8,may
18,nov
13,may
14,aug
16,may
25,may
29,jan
12,jun
17,nov
16,may
27,aug
18,nov
10,jul
19,jun
13,may
28,jan
23,may
8,aug
30,apr
12,apr
7,aug
3,jun
30,jan
22,aug
9,may
15,may
18,jun
26,may
28,jul
31,jul
20,apr
19,jun
29,jan
6,may
7,may
27,may
28,may
2,feb
13,may
27,aug
5,feb
4,feb
20,may
8,may
17,jun
29,aug
11,jul
31,jul
12,may
25,aug
4,feb
4,aug
7,may
6,may
16,may
16,may
27,aug
23,jul
29,jan
17,apr
31,jul
9,feb
5,may
19,nov
29,jul
28,jan
21,may
30,apr
15,may
18,nov
7,apr
20,may
20,apr
14,may
18,jul
15,may
11,aug
6,aug
20,jun
8,jul
15,may
2,mar
6,apr
15,may
15,may
30,apr
19,may
16,apr
7,may
22,feb
4,jun
27,may
11,aug
18,aug
4,jun
1,sep
18,oct
29,jul
5,feb
28,may
23,jul
6,feb
14,may
7,jul
17,nov
12,aug
5,feb
16,may
18,nov
14,may
21,may
25,aug
30,apr
3,jun
21,jul
8,apr
7,may
16,jun
8,may
18,nov
5,aug
12,may
30,jul
21,aug
22,jul
6,may
27,may
2,feb
11,may
17,jul
2,feb
19,may
4,feb
9,jul
14,may
13,apr
19,aug
26,may
27,aug
25,nov
4,jun
27,may
20,may
21,aug
31,jul
6,oct
8,aug
29,jan
14,may
17,apr
4,aug
19,may
6,feb
18,nov
15,may
22,apr
18,nov
29,jan
18,nov
2,sep
9,may
4,feb
20,jun
29,may
20,aug
22,jul
4,jul
11,aug
5,may
21,jul
