day,newdata
21,may
18,jun
4,feb
2,jun
14,jul
30,may
6,may
14,jul
15,apr
12,may
7,jul
14,may
14,jul
6,feb
23,jul
5,may
19,aug
13,sep
14,aug
15,may
16,jun
13,aug
21,nov
22,jul
3,jun
15,may
13,may
13,may
18,nov
17,mar
14,aug
13,may
29,jan
31,jul
13,may
5,jun
18,jun
7,jul
12,may
16,jul
17,nov
28,jan
22,aug
8,apr
19,jun
6,jun
12,may
5,feb
24,jul
18,jun
13,may
28,may
18,nov
5,jun
20,aug
16,nov
9,may
16,may
7,may
15,jul
30,jan
6,may
12,jun
16,apr
27,may
2,sep
11,jul
19,may
14,aug
15,may
28,may
20,nov
20,apr
5,may
13,aug
18,nov
28,aug
9,may
20,nov
2,jun
13,may
6,jun
8,sep
3,feb
17,jun
15,may
19,aug
19,nov
28,may
25,aug
9,jun
22,aug
8,aug
17,jun
3,apr
19,nov
31,jul
28,aug
22,aug
14,may
15,may
14,may
14,aug
29,jan
15,jun
6,may
6,may
17,jul
19,aug
13,aug
7,jul
3,feb
2,jun
17,jun
18,jun
9,feb
14,oct
2,jun
13,aug
28,jul
18,jul
2,feb
8,may
3,jun
13,aug
5,may
20,aug
12,apr
19,nov
21,nov
19,nov
5,may
29,jan
31,jul
15,apr
13,may
15,may
19,nov
16,jun
7,jul
28,apr
4,may
27,may
14,may
19,jun
18,may
5,may
24,jul
19,nov
13,aug
16,may
5,may
5,aug
26,aug
15,may
12,may
18,nov
3,jun
29,aug
18,jul
21,nov
7,may
6,may
27,may
20,may
13,aug
31,jul
13,aug
6,may
4,jun
6,may
18,jul
13,may
15,may
31,jul
13,may
28,aug
30,apr
9,may
8,may
18,nov
3,jul
31,jul
13,aug
16,may
26,may
8,may
10,jul
18,nov
31,jul
17,jun
8,may
9,sep
27,may
23,jul
7,may
8,may
6,may
14,jul
12,may
30,may
18,nov
27,may
13,may
16,jun
4,may
18,jul
8,jul
14,jul
6,may
30,mar
27,may
19,aug
17,apr
14,may
3,feb
18,nov
29,jul
8,jul
17,jul
16,jul
9,feb
29,jan
23,jul
27,aug
8,jul
21,aug
21,aug
20,jun
5,jun
6,may
28,aug
5,may
21,nov
24,jul
11,aug
14,may
6,aug
19,may
30,jun
4,may
9,jun
28,aug
29,jul
19,nov
10,aug
28,aug
19,may
6,aug
12,jun
28,may
19,may
25,aug
7,aug
14,jul
15,may
17,jul
6,jun
21,may
21,nov
15,may
28,jan
29,may
5,may
19,may
3,jun
18,may
20,jun
20,jun
31,jul
7,may
28,aug
29,aug
5,jun
28,jul
12,aug
20,nov
13,may
5,jun
18,nov
22,aug
8,may
23,may
27,may
28,may
19,nov
31,jul
4,feb
7,jul
15,may
9,may
8,may
27,aug
10,jul
29,aug
15,apr
13,aug
27,aug
30,may
14,may
17,jun
9,jun
8,jul
12,may
18,may
16,jun
31,jul
19,nov
12,may
6,may
11,jun
8,may
11,jun
4,feb
5,aug
23,jul
9,jun
18,may
16,may
20,jun
14,aug
15,may
30,jul
5,jun
29,may
31,aug
22,jul
17,apr
8,may
19,jun
6,may
1,jul
8,oct
19,aug
21,nov
26,may
29,jan
18,nov
11,jan
6,may
12,may
21,nov
23,jul
11,may
30,may
16,apr
10,jul
19,nov
15,apr
6,aug
16,apr
3,feb
14,may
19,apr
11,aug
31,jul
29,may
15,may
21,apr
2,apr
28,jul
12,may
5,jun
4,feb
14,jun
25,jul
21,nov
6,may
21,nov
6,may
29,jan
25,aug
15,may
11,may
19,may
29,may
29,jan
21,jul
12,may
29,jan
22,aug
17,jun
18,may
18,nov
15,may
24,jun
20,jun
12,aug
5,jun
19,may
12,aug
18,jul
27,may
22,aug
31,jul
17,apr
30,apr
3,feb
21,may
1,jul
20,apr
6,may
2,feb
28,may
12,aug
30,jan
14,may
29,jan
29,jan
12,may
20,may
19,jun
11,may
26,aug
19,nov
21,nov
14,may
27,may
20,may
17,nov
23,jul
18,jun
18,nov
22,aug
17,jul
18,may
16,apr
28,jan
8,jul
25,aug
17,jul
20,aug
13,may
16,apr
17,apr
27,may
3,feb
18,nov
5,may
22,aug
29,jul
14,may
28,jul
3,feb
17,jun
25,aug
4,may
9,feb
23,may
26,may
5,may
17,jun
8,jul
14,may
20,may
27,may
6,jun
15,may
30,may
17,jul
28,jul
17,jul
21,nov
6,feb
13,may
18,jun
6,may
21,jul
28,jul
18,nov
18,nov
20,apr
29,jan
24,jul
6,jun
11,aug
9,feb
7,aug
7,may
13,aug
17,jun
12,may
29,jul
28,may
21,nov
16,jun
13,aug
8,may
22,aug
31,jul
23,may
9,may
9,may
2,sep
16,may
28,may
21,nov
22,jul
15,feb
4,may
28,may
17,jul
14,may
3,jun
12,jun
13,may
20,nov
19,feb
6,may
28,jan
25,aug
7,may
18,may
17,nov
18,aug
26,jun
21,nov
16,jun
23,jul
28,may
27,mar
22,jul
20,apr
18,aug
17,apr
15,may
4,may
8,jul
2,feb
19,may
13,aug
15,may
29,jan
4,feb
9,jun
2,jun
6,may
26,feb
6,may
5,feb
18,may
24,jul
19,nov
5,may
28,may
10,jul
9,nov
21,nov
30,apr
8,jul
30,may
27,aug
14,may
12,may
3,jun
2,jun
20,may
11,aug
5,aug
29,may
16,jul
28,jan
5,aug
5,may
10,aug
3,feb
22,aug
6,feb
28,may
17,jun
15,may
20,jun
14,may
19,nov
14,may
21,nov
9,jul
14,aug
18,nov
17,nov
30,sep
6,feb
14,jul
21,nov
13,may
19,aug
18,aug
3,jun
5,may
28,may
3,feb
7,jul
6,aug
5,feb
15,may
2,jun
20,jun
20,nov
21,jul
5,feb
19,may
31,jul
28,may
30,jul
20,nov
17,apr
28,may
12,may
15,may
31,jul
28,jan
6,jun
3,jun
30,may
7,apr
15,may
19,aug
21,jul
24,nov
5,aug
2,jun
29,may
25,aug
18,aug
7,may
29,oct
13,may
30,jul
5,jun
19,aug
8,feb
18,may
2,feb
5,may
8,jul
8,jul
19,jun
30,sep
28,may
8,jul
13,aug
15,jul
20,jun
12,aug
21,nov
18,nov
8,may
1,apr
21,aug
27,apr
3,feb
14,may
29,aug
17,jun
11,may
5,aug
29,dec
5,may
6,may
7,may
31,jul
12,may
31,jul
14,may
4,may
20,apr
6,may
26,may
2,feb
29,may
14,jul
30,jul
17,apr
2,jun
9,jun
18,nov
29,may
5,feb
24,aug
17,jul
31,jul
31,jul
20,aug
11,may
11,aug
28,jan
15,jul
15,oct
16,jun
17,nov
11,aug
6,jun
6,feb
10,jul
1,jul
14,aug
19,nov
6,may
2,feb
15,may
20,nov
9,may
6,may
22,jul
18,aug
7,apr
15,may
30,apr
25,may
16,may
9,feb
18,may
18,jun
16,oct
24,jul
8,jul
26,may
22,may
20,may
19,jun
21,aug
11,may
23,may
18,may
20,jun
8,jul
5,aug
23,may
13,may
20,jun
18,nov
26,jun
2,jun
21,jul
11,aug
23,jul
23,jul
18,nov
12,may
21,may
22,jul
20,jun
11,jun
7,may
26,may
18,nov
7,jul
29,jul
21,may
22,jul
13,may
4,feb
30,jul
5,aug
2,jun
6,may
28,aug
15,may
8,may
28,aug
10,jul
20,jun
8,aug
21,jul
16,nov
5,feb
15,may
18,may
14,may
30,may
27,may
13,may
7,may
14,may
20,jun
7,may
21,may
14,oct
15,may
9,feb
5,may
3,jul
20,apr
6,may
27,may
21,nov
22,aug
24,jul
3,jun
28,jan
23,may
21,may
7,apr
21,nov
14,may
9,jun
5,jun
6,may
27,may
5,may
12,jun
22,aug
19,jun
20,nov
18,jun
22,aug
11,aug
18,may
13,aug
9,may
27,may
20,nov
30,jul
19,nov
1,jun
17,nov
29,may
20,nov
12,aug
28,jan
31,jul
18,jun
11,may
18,nov
2,jun
18,nov
14,may
17,jun
21,jul
13,may
14,jul
21,may
17,apr
14,may
17,apr
12,may
19,oct
13,may
14,aug
14,may
27,aug
20,jun
1,sep
30,nov
21,nov
26,aug
27,aug
14,may
6,feb
24,jul
14,may
20,apr
30,jan
6,jun
30,jul
6,aug
22,jul
7,may
29,jul
6,feb
18,jul
12,may
4,aug
25,aug
2,jun
29,jan
19,jun
15,jun
26,may
16,may
21,nov
19,jun
8,may
6,feb
20,jun
4,aug
23,may
4,jun
21,jul
18,nov
30,jul
11,may
8,may
20,aug
6,feb
20,nov
14,aug
17,apr
21,aug
7,may
29,may
7,may
18,nov
4,feb
20,jun
28,jan
28,aug
11,jul
11,jun
26,may
18,jul
28,jan
30,may
5,jun
14,jul
28,jul
27,oct
27,may
2,aug
25,aug
28,may
20,nov
17,nov
30,jul
5,jun
7,may
20,may
29,jan
7,may
19,nov
11,may
14,jul
21,aug
20,apr
19,jun
26,mar
8,jul
30,jul
7,may
29,jul
11,jun
4,jul
17,nov
29,jan
7,jul
15,may
14,aug
14,oct
15,jul
28,aug
18,may
19,aug
11,jul
30,jan
24,jul
9,jun
29,jan
14,may
5,jun
6,may
9,nov
13,may
17,jul
8,jul
21,jul
2,feb
13,may
16,may
12,may
14,may
15,jul
20,nov
6,may
27,may
25,nov
8,jul
18,aug
5,may
14,jul
18,may
20,nov
18,nov
3,jun
30,jul
28,jan
21,nov
6,feb
12,may
30,apr
1,apr
14,may
23,may
17,apr
15,may
19,nov
21,jul
11,may
28,may
20,apr
20,nov
20,jun
6,may
23,jul
2,jun
31,jul
6,feb
11,may
20,may
28,jan
2,jun
26,may
5,may
20,aug
19,may
10,jul
19,aug
20,may
30,may
23,may
6,aug
23,jul
14,may
13,may
18,jun
29,jan
23,jul
27,jun
26,aug
17,apr
29,jan
27,may
9,may
8,jul
12,may
21,nov
6,may
3,jun
29,jan
27,may
13,may
7,apr
13,aug
11,aug
20,jun
6,may
5,may
22,aug
22,sep
15,may
21,nov
17,jun
6,jun
19,jun
30,jun
18,jul
27,aug
26,jun
17,nov
13,may
20,jun
20,may
19,jun
19,nov
2,jun
7,aug
19,aug
27,aug
13,aug
6,may
12,may
14,jul
19,may
30,may
19,may
8,jul
5,may
20,jun
2,feb
5,may
20,may
29,jul
13,may
31,jul
20,apr
4,aug
28,jul
6,feb
21,nov
16,jun
18,jun
6,jun
30,jul
21,nov
8,aug
19,jun
21,nov
9,jul
17,jul
2,feb
21,nov
5,may
13,nov
15,may
26,aug
18,may
28,jul
12,may
27,may
30,may
4,may
9,feb
19,nov
20,jun
28,jan
13,apr
11,aug
28,aug
15,may
8,jul
16,apr
21,nov
23,sep
12,aug
30,mar
23,apr
27,may
4,feb
3,jul
11,jul
14,may
13,oct
21,may
15,jul
14,aug
25,aug
9,may
27,aug
21,aug
20,nov
17,jun
14,aug
20,nov
21,nov
20,apr
7,aug
28,jul
4,jun
7,may
31,jul
5,feb
17,apr
10,jul
11,aug
21,may
8,jul
8,jul
16,may
3,feb
15,may
9,jun
18,may
28,jul
9,may
31,jul
2,apr
28,jul
11,may
22,jul
28,jul
10,jul
13,aug
20,aug
10,jul
2,jun
17,nov
22,aug
20,nov
20,oct
16,jul
19,aug
15,jul
23,may
5,aug
19,may
16,jul
20,jun
20,apr
19,nov
4,feb
13,may
18,nov
5,aug
6,may
13,nov
2,jun
23,may
20,nov
19,nov
7,may
22,aug
28,may
5,may
28,may
21,jul
20,aug
15,oct
6,may
14,aug
13,aug
20,apr
14,may
5,may
29,jan
27,may
16,may
12,may
5,jun
24,jul
8,may
4,feb
17,jul
5,may
6,may
19,nov
14,aug
7,may
7,jul
20,may
6,jun
9,jun
7,may
8,may
24,jul
4,feb
26,feb
5,aug
21,nov
10,aug
28,jan
28,jan
11,may
9,jul
4,feb
21,nov
8,may
6,may
29,may
7,aug
29,jan
8,oct
18,nov
20,apr
27,jul
17,jul
15,may
19,may
15,may
9,jul
20,may
14,aug
11,may
5,may
26,may
19,oct
23,jul
30,may
20,nov
29,aug
30,apr
28,jul
28,may
30,jun
26,may
2,jul
14,may
31,jul
11,may
7,may
12,may
29,may
9,nov
22,jul
26,may
11,aug
18,nov
2,feb
26,may
14,jul
7,may
28,jul
8,may
28,aug
30,may
6,apr
6,jun
11,aug
28,aug
8,aug
26,may
19,nov
22,aug
18,nov
20,jun
22,mar
23,may
4,feb
2,jul
30,jan
6,feb
16,jul
7,may
28,may
18,nov
9,jul
7,jul
23,may
19,jun
29,jul
29,jul
12,aug
17,nov
3,jun
31,mar
12,may
28,aug
20,may
17,nov
4,jun
3,feb
14,jul
12,may
12,may
5,may
10,sep
20,jun
27,aug
13,may
20,nov
29,jan
20,aug
2,jun
6,jun
21,nov
17,apr
30,jul
29,may
14,may
13,may
21,aug
21,may
14,may
5,may
11,may
21,jul
17,apr
15,jul
3,feb
3,jun
5,may
4,feb
12,aug
20,apr
18,jul
4,jun
9,may
2,feb
11,may
27,may
8,may
5,may
14,may
16,may
4,aug
3,jun
14,may
13,may
11,jun
29,may
10,jul
4,jun
16,may
29,aug
21,jul
7,may
6,aug
23,jul
14,may
19,nov
30,may
28,may
13,may
18,jun
23,may
14,may
22,jul
20,may
18,may
26,may
10,jul
20,apr
12,may
27,may
29,jan
26,jun
19,may
9,jun
31,jul
7,may
4,feb
5,feb
8,aug
6,jun
7,may
11,may
13,feb
29,aug
8,may
9,feb
5,aug
27,jun
21,aug
18,nov
28,may
30,jul
7,sep
19,may
14,aug
26,may
8,jul
21,may
6,jun
20,nov
5,may
20,apr
6,feb
2,jun
14,jul
9,may
19,nov
15,may
21,aug
20,jun
17,nov
11,aug
18,jun
26,feb
3,feb
15,jul
31,jul
11,feb
10,jul
6,aug
18,may
17,apr
18,may
18,may
9,jul
7,jul
18,nov
18,may
6,jun
11,aug
20,apr
22,may
11,jun
30,may
15,may
17,jun
8,oct
5,jun
3,feb
5,feb
14,aug
6,jun
8,aug
3,jun
17,jun
5,may
2,jun
28,aug
8,aug
13,dec
4,may
29,may
30,may
14,apr
29,jul
18,may
19,jun
15,may
12,may
26,aug
6,may
12,may
5,feb
20,apr
30,may
22,aug
18,may
22,aug
20,nov
11,may
30,apr
30,may
28,apr
4,feb
20,apr
21,nov
20,nov
20,jun
7,dec
8,may
20,nov
23,jul
9,may
11,mar
8,jun
27,may
11,aug
18,aug
29,jan
1,jul
3,jun
1,jun
5,may
21,nov
3,feb
21,nov
14,may
3,jun
5,jun
29,may
5,feb
29,may
5,may
6,jun
15,may
7,jul
20,may
26,may
6,may
24,jul
7,sep
11,aug
6,may
29,jan
27,jun
21,nov
3,jun
25,feb
29,jul
2,feb
2,apr
19,nov
28,jan
2,feb
28,jan
28,jul
15,may
24,aug
6,aug
19,jun
24,jul
23,may
17,apr
1,feb
11,jul
17,apr
25,may
1,jul
6,may
2,feb
8,may
12,may
5,feb
30,may
29,jan
28,jan
9,may
19,jun
30,may
23,jul
7,may
20,jun
15,jul
30,jul
9,jul
3,apr
19,nov
31,jul
29,may
28,jan
5,feb
15,may
13,may
8,may
4,jul
9,jun
15,may
28,jan
14,may
5,may
21,nov
21,may
17,jul
30,jan
3,feb
20,apr
18,may
19,jun
28,may
9,jul
27,feb
20,jun
26,may
18,nov
16,may
9,apr
5,aug
28,may
14,apr
3,feb
29,jul
3,jun
12,may
31,jul
17,jul
16,apr
22,apr
7,aug
19,nov
15,may
20,nov
12,aug
20,may
27,may
15,jun
16,oct
19,nov
2,apr
15,may
29,may
20,nov
5,feb
17,apr
14,may
7,may
19,nov
22,aug
11,aug
23,jul
19,aug
13,may
30,jan
27,aug
2,feb
28,may
13,may
2,nov
11,aug
2,apr
23,may
29,may
29,may
13,may
26,may
14,may
11,aug
29,jan
28,may
20,nov
16,nov
16,jun
15,may
20,apr
15,jul
17,apr
29,aug
22,may
9,may
5,may
26,aug
22,aug
26,may
14,may
17,jul
3,feb
26,aug
20,apr
26,may
6,may
14,may
7,apr
6,jun
20,apr
20,aug
15,may
15,may
28,may
22,aug
5,jun
30,jul
12,may
17,jul
17,jun
31,jul
13,aug
4,may
13,feb
16,may
12,may
26,may
29,may
21,aug
18,nov
14,jul
30,jul
9,nov
29,jan
6,may
21,jul
8,may
4,feb
9,jun
9,may
2,feb
28,jan
13,may
5,aug
2,jun
16,may
21,aug
6,may
29,may
2,feb
17,jul
13,may
19,aug
8,may
19,jun
26,aug
8,aug
11,aug
8,may
15,oct
19,jun
11,may
21,nov
6,aug
13,apr
13,aug
6,may
17,jul
19,may
4,jul
28,jan
4,dec
5,jun
9,feb
20,apr
11,nov
4,feb
21,nov
19,nov
21,nov
7,may
31,jul
16,jul
11,may
2,jun
30,jan
26,aug
9,apr
7,aug
6,may
1,oct
17,jun
18,aug
15,may
12,oct
2,feb
4,may
15,may
19,aug
1,oct
15,may
10,jul
5,may
8,jul
11,may
28,may
14,aug
5,feb
17,nov
26,may
31,jul
23,may
26,may
26,may
7,may
8,aug
1,sep
28,may
22,aug
7,may
28,jan
6,feb
11,aug
28,jan
22,jul
8,may
8,may
20,apr
28,jul
5,aug
20,apr
29,may
26,may
7,may
13,may
15,may
9,may
20,apr
16,jul
29,may
14,apr
4,may
7,may
15,may
6,jun
3,feb
11,may
16,jul
20,jun
12,may
20,jun
29,may
25,aug
3,jul
6,may
15,may
20,apr
24,jul
13,may
7,may
5,jun
8,aug
28,may
5,feb
19,nov
2,jul
15,may
22,aug
27,aug
12,jun
14,jul
12,jun
20,may
29,may
30,may
19,nov
21,may
5,feb
18,nov
7,may
26,may
17,apr
17,jul
21,jul
7,may
26,may
17,apr
17,nov
4,jun
8,apr
13,may
28,may
8,jul
18,nov
18,nov
19,nov
16,apr
18,nov
30,may
15,may
4,feb
17,nov
6,aug
18,nov
2,jun
28,jan
15,jul
18,jun
15,may
30,jul
11,may
9,jun
30,jan
21,aug
13,may
9,jul
19,aug
31,jul
20,nov
12,aug
7,may
20,nov
3,feb
20,nov
2,jun
15,jun
20,aug
21,nov
2,apr
22,aug
14,may
6,may
8,may
28,aug
21,jul
19,may
21,may
4,jun
18,jul
25,may
17,apr
2,feb
7,jul
31,jul
28,jul
21,nov
14,may
19,may
10,jul
26,aug
4,feb
22,aug
8,may
15,apr
30,sep
7,may
14,aug
29,jan
6,may
19,nov
30,may
30,jul
31,aug
28,may
21,aug
4,jun
17,jun
24,jul
9,jul
20,may
20,apr
18,nov
21,nov
12,may
27,aug
14,may
25,aug
17,nov
22,aug
11,aug
6,may
11,aug
7,jul
13,may
5,jun
20,apr
4,aug
16,may
11,may
17,jul
29,may
5,feb
11,jun
13,may
26,may
2,feb
5,may
28,may
23,may
28,may
18,jul
18,nov
29,jul
20,aug
17,apr
29,aug
29,aug
3,jun
6,may
28,jan
5,aug
4,jun
28,jan
20,nov
22,jul
5,may
29,may
6,jun
16,jun
6,may
15,may
2,jun
28,jul
30,apr
2,jun
30,may
20,nov
28,may
15,jun
12,may
25,jul
6,jun
2,nov
18,aug
16,jun
21,nov
19,nov
13,may
23,jul
19,aug
13,may
17,apr
9,jun
31,jul
29,may
10,jul
20,jun
24,feb
12,apr
28,may
20,jun
7,may
27,apr
14,aug
18,aug
21,aug
15,jun
7,jul
15,jul
9,nov
20,nov
23,may
30,jan
8,may
17,nov
7,may
13,aug
19,oct
14,may
2,jun
29,aug
31,jul
31,jul
3,feb
11,jul
23,jul
22,jul
6,aug
21,aug
2,feb
21,aug
30,jan
5,aug
16,may
18,jun
8,jul
20,aug
14,may
1,sep
17,jun
14,aug
6,may
12,jul
17,apr
28,jan
7,aug
15,may
28,may
19,aug
29,jan
15,may
5,may
18,jun
18,nov
24,jul
8,may
9,jun
4,feb
19,aug
23,jul
17,nov
20,jun
29,may
8,aug
6,may
11,jul
14,may
20,jun
2,jun
8,aug
5,feb
31,jul
20,may
3,feb
6,may
7,apr
11,may
30,jan
23,jul
20,may
21,may
18,may
28,jan
25,aug
18,jun
4,feb
7,may
2,jun
17,jun
8,may
9,jun
7,apr
20,may
3,jun
2,feb
2,feb
4,jun
26,aug
6,may
2,jun
2,feb
12,aug
5,feb
11,aug
13,may
22,jul
27,aug
18,nov
19,aug
4,feb
20,may
23,may
20,jun
28,aug
11,may
26,may
15,may
22,aug
21,aug
26,may
15,may
22,may
14,may
26,aug
21,may
8,jul
14,aug
24,jul
9,jun
6,jun
21,may
8,aug
29,jan
20,apr
2,jun
11,may
22,jul
7,may
29,jul
11,aug
27,aug
11,aug
20,apr
20,may
26,may
5,feb
7,aug
22,jul
30,jul
16,apr
20,nov
17,jun
9,jul
15,may
2,jun
9,feb
29,jan
4,feb
30,may
3,feb
15,may
11,jun
3,sep
16,jul
12,aug
22,jul
20,jun
12,may
14,may
22,feb
8,nov
2,jun
11,may
11,may
6,feb
28,jul
28,aug
30,jul
20,nov
11,jun
8,may
2,feb
22,oct
18,nov
25,jul
8,jul
16,apr
27,aug
13,may
18,aug
21,nov
13,may
18,jun
4,jun
19,aug
13,aug
7,may
19,may
25,aug
18,aug
7,may
29,aug
15,may
7,jul
18,aug
27,may
20,nov
9,feb
19,nov
27,may
31,jul
19,nov
24,jul
6,feb
10,jul
11,may
28,jan
28,aug
24,may
12,jun
18,aug
13,may
14,may
30,may
22,may
21,nov
11,aug
5,jun
19,may
2,jun
20,jun
17,nov
16,oct
31,jul
26,may
30,apr
14,may
2,mar
15,may
20,nov
19,nov
17,nov
2,apr
5,feb
16,jul
20,nov
28,jul
11,aug
6,may
5,may
18,aug
2,feb
29,jan
8,may
21,jul
18,nov
13,may
5,feb
5,jun
1,jun
20,aug
21,jul
8,may
16,jul
11,may
18,nov
21,may
18,nov
11,may
30,jan
17,nov
28,may
13,oct
15,may
5,aug
17,jun
29,jan
30,may
2,jun
18,aug
19,aug
24,jul
11,jul
10,jul
27,may
18,may
11,aug
2,feb
3,feb
15,jul
5,feb
19,may
30,may
30,jul
14,aug
6,jun
15,may
6,may
14,aug
28,may
19,nov
22,jul
19,nov
16,jul
28,aug
29,jul
14,jul
28,may
18,may
16,jun
29,jan
18,nov
13,aug
28,may
31,jul
9,jun
7,may
5,jun
19,jun
25,aug
7,aug
20,jul
12,nov
7,apr
19,jun
20,jun
21,jul
20,nov
14,may
20,may
20,nov
16,apr
19,nov
31,jul
13,may
14,may
14,may
6,may
9,may
17,nov
1,apr
13,may
14,sep
12,jun
26,jul
2,jun
8,may
20,may
23,jul
5,may
7,apr
11,jul
11,aug
21,may
17,apr
18,may
6,may
11,jun
16,jul
21,aug
21,jul
9,jun
6,jun
18,nov
5,may
17,jun
26,may
5,jun
21,nov
8,may
20,apr
27,aug
11,jul
15,may
14,may
9,jun
16,apr
6,aug
11,may
16,may
30,apr
7,jul
17,jul
18,may
20,apr
18,nov
28,jan
19,aug
3,apr
14,may
23,may
14,may
10,jul
25,jul
30,jul
17,nov
10,jul
9,jul
13,aug
21,nov
15,jul
4,feb
15,may
29,jan
17,jun
29,jul
15,may
11,aug
13,may
9,jul
11,jul
19,jun
2,jun
5,may
29,may
26,jul
28,jan
18,may
19,may
22,jul
17,apr
29,jul
20,apr
28,jul
16,jul
21,apr
13,may
29,oct
28,aug
15,apr
5,may
29,jul
19,may
21,jul
25,aug
6,aug
28,jul
7,aug
20,nov
18,nov
26,may
7,may
14,may
7,sep
16,apr
27,may
8,may
27,jun
2,feb
14,aug
19,nov
6,may
9,feb
14,may
13,may
19,nov
12,may
6,aug
9,feb
20,jun
20,may
9,feb
27,may
13,may
20,apr
31,jul
9,may
19,aug
11,aug
20,apr
6,jun
15,may
29,may
9,feb
13,may
24,nov
14,may
28,jan
2,oct
19,may
20,apr
27,jun
29,jan
5,feb
30,may
12,may
7,may
17,jun
3,apr
15,jul
12,may
23,may
18,nov
19,nov
2,nov
4,may
2,feb
21,may
29,may
4,may
13,may
3,jun
6,jun
12,may
30,may
20,jun
7,aug
28,aug
17,nov
29,jul
3,feb
7,may
19,aug
14,may
11,mar
10,jul
15,may
20,may
18,may
11,jul
18,may
17,nov
16,jun
12,may
12,may
29,aug
7,aug
14,aug
7,may
19,aug
13,aug
16,may
28,aug
11,may
5,may
7,jul
7,jul
17,apr
9,dec
28,may
13,may
3,feb
18,may
18,jun
29,may
16,jul
21,may
28,aug
27,jul
21,jul
7,may
28,jan
6,aug
6,may
16,apr
30,jul
2,feb
21,aug
5,may
22,aug
22,aug
15,may
12,aug
6,may
3,jun
30,may
26,may
14,may
15,may
25,jul
7,may
15,may
29,jan
19,aug
29,jul
5,jun
16,may
12,aug
30,may
1,jun
16,apr
18,may
6,may
4,feb
30,apr
22,jul
8,jul
11,nov
16,apr
20,may
21,aug
20,may
13,aug
28,aug
24,jul
30,jul
8,may
2,jun
18,may
13,nov
21,nov
15,may
7,may
17,sep
27,jun
7,may
24,jul
4,may
18,jun
26,may
28,jan
15,may
14,jul
21,may
19,aug
8,may
6,feb
16,apr
13,may
13,apr
6,jun
27,may
5,may
17,jul
17,nov
19,aug
5,feb
2,feb
14,may
25,jul
18,nov
21,may
25,jul
29,jan
20,jun
20,jun
29,jul
7,jul
4,feb
18,may
27,may
19,jun
15,jul
7,aug
31,jul
25,jul
25,aug
18,jul
27,may
23,may
21,may
30,jan
12,aug
28,aug
2,mar
21,nov
27,aug
31,jul
19,nov
5,may
28,jul
20,apr
14,apr
31,jul
16,jun
7,may
3,feb
13,aug
5,may
12,apr
30,may
5,may
13,may
13,jan
21,aug
15,oct
2,feb
21,may
19,nov
25,aug
16,aug
7,aug
3,jun
14,aug
3,jun
4,feb
2,jun
5,may
28,oct
12,may
30,jan
9,feb
17,apr
6,may
29,jan
8,may
22,sep
7,jul
7,may
22,jul
18,may
7,may
28,may
7,may
17,apr
30,jul
12,may
30,jul
28,may
18,nov
5,may
28,apr
6,feb
9,may
19,nov
13,aug
7,jul
6,feb
18,may
13,aug
15,may
18,aug
19,aug
21,may
8,may
13,may
21,nov
12,aug
9,may
24,jul
4,feb
12,may
21,may
17,apr
18,nov
6,jun
8,sep
15,may
28,aug
27,may
28,may
6,may
17,nov
21,jul
15,may
12,may
4,feb
21,nov
8,may
19,nov
21,aug
20,may
15,jul
9,nov
8,jul
21,nov
7,jul
20,apr
16,jun
19,aug
8,may
9,jul
